Competition,Date,HomeTeam,AwayTeam,HomeScore,AwayScore,Team,Player,StartingPosition,EnterMinute,ExitMinute,PlayerID,PlayerFirstName,PlayerSurname,PlayerNationality,PlayerBirthCountry,PlayerBirthdate
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,A. Januzaj,M-L,0,,294439,Adnan,Januzaj,Belgium,Belgium,95/02/05
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,W. Rooney,A-CR,0,,193,Wayne,Rooney,England,England,85/10/24
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,R. van Persie,,63,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,T. Cleverley,,63,,70764,Tom,Cleverley,England,England,89/08/12
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,A. Valencia,,88,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,Anderson,,,,10369,Anderson Luis,de Abreu Oliveira,Brazil,Brazil,88/04/13
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,A. Lindegaard,,,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,Javier Hernández,,,,53937,Javier,Hernández Balcázar,Mexico,Mexico,88/06/01
UEFAChampionsLeague,12/10/2013,Manchester United,Shakhtar Donetsk,1,0,Manchester United,Nani,,,,4647,Luís Carlos,Almeida da Cunha,Portugal,Cape Verde Islands,86/11/17
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,K. Gibbs,D2-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,L. Koscielny,D1-CL,0,,37785,Laurent,Koscielny,France,France,85/09/10
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,C. Jenkinson,D2-R,0,,142739,Carl,Jenkinson,England,England,92/02/08
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,T. Rosický,AM-R,0,75,264,Tomáš,Rosický,Czech Republic,Czech Republic,80/10/04
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,M. Özil,AM-C,0,,1986,Mesut,Özil,Germany,Germany,88/10/15
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,Arteta,M-CL,0,76,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,M. Flamini,M-CR,0,,2961,Mathieu,Flamini,France,France,84/03/07
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,Santi Cazorla,AM-L,0,68,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,O. Giroud,A-C,0,,59504,Olivier,Giroud,France,France,86/09/30
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,A. Ramsey,,68,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,Nacho Monreal,,75,,3469,Ignacio,Monreal Eraso,Spain,Spain,86/02/26
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,T. Vermaelen,,,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,J. Wilshere,,,,61075,Jack,Wilshere,England,England,92/01/01
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,T. Walcott,,,,194,Theo,Walcott,England,England,89/03/16
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,Ł. Fabiański,,,,725,Łukasz,Fabiański,Poland,Poland,85/04/18
UEFAChampionsLeague,12/11/2013,Napoli,Arsenal,2,0,Arsenal,N. Bendtner,,,,16090,Nicklas,Bendtner,Denmark,Denmark,88/01/16
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,M. Schwarzer,GK-C,0,,702,Mark,Schwarzer,Australia,Australia,72/10/06
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,A. Cole,D2-L,0,,178,Ashley,Cole,England,England,80/12/20
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,J. Terry,D1-CL,0,,181,John,Terry,England,England,80/12/07
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,B. Ivanović,D2-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,David Luiz,D1-CR,0,,16580,David Luiz,Moreira Marinho,Brazil,Brazil,87/04/22
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,F. Lampard,M-CL,0,,189,Frank,Lampard,England,England,78/06/20
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,J. Obi Mikel,DM-C,0,74,2536,John Michael,Nchekwube Obinna,Nigeria,Nigeria,87/04/22
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,Willian,AM-R,0,80,9051,Willian,Borges da Silva,Brazil,Brazil,88/08/09
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,E. Hazard,AM-L,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,Oscar,M-CR,0,67,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,D. Ba,A-C,0,,13192,Demba,Ba,Senegal,France,85/05/25
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,A. Schürrle,,67,,86503,André,Schürrle,Germany,Germany,90/11/06
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,Ramires,,74,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,K. De Bruyne,,80,,78532,Kevin,De Bruyne,Belgium,Belgium,91/06/28
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,P. Čech,,,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,Fernando Torres,,,,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,Mata,,,,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
UEFAChampionsLeague,12/11/2013,Chelsea,FCSB,1,0,Chelsea,G. Cahill,,,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,B. Sagna,D1-R,0,,1407,Bacary,Sagna,France,France,83/02/14
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,Nacho Monreal,D1-L,0,,3469,Ignacio,Monreal Eraso,Spain,Spain,86/02/26
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,L. Koscielny,D1-CL,0,42,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,M. Özil,AM-C,0,,1986,Mesut,Özil,Germany,Germany,88/10/15
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,M. Flamini,M-CL,0,72,2961,Mathieu,Flamini,France,France,84/03/07
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,J. Wilshere,AM-L,0,,61075,Jack,Wilshere,England,England,92/01/01
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,A. Ramsey,M-CR,0,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,T. Walcott,AM-R,0,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,O. Giroud,A-C,0,76,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,T. Vermaelen,,42,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,S. Gnabry,,72,,213651,Serge,Gnabry,Germany,Germany,95/07/14
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,N. Bendtner,,76,,16090,Nicklas,Bendtner,Denmark,Denmark,88/01/16
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,T. Rosický,,,,264,Tomáš,Rosický,Czech Republic,Czech Republic,80/10/04
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,Arteta,,,,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,Santi Cazorla,,,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,12/14/2013,Manchester City,Arsenal,6,3,Arsenal,Ł. Fabiański,,,,725,Łukasz,Fabiański,Poland,Poland,85/04/18
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,P. Čech,GK-C,0,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,J. Terry,D1-CL,0,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,B. Ivanović,D1-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,David Luiz,D1-CR,0,,16580,David Luiz,Moreira Marinho,Brazil,Brazil,87/04/22
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,Azpilicueta,D1-L,0,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,M. Essien,M-CR,0,,621,Michael,Essien,Ghana,Ghana,82/12/03
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,Willian,AM-C,0,82,9051,Willian,Borges da Silva,Brazil,Brazil,88/08/09
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,Ramires,M-CL,0,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,Mata,AM-R,0,62,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,E. Hazard,AM-L,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,Fernando Torres,A-C,0,84,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,Oscar,,62,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,A. Schürrle,,82,,86503,André,Schürrle,Germany,Germany,90/11/06
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,D. Ba,,84,,13192,Demba,Ba,Senegal,France,85/05/25
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,A. Cole,,,,178,Ashley,Cole,England,England,80/12/20
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,F. Lampard,,,,189,Frank,Lampard,England,England,78/06/20
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,M. Schwarzer,,,,702,Mark,Schwarzer,Australia,Australia,72/10/06
EnglandPremierLeague,12/14/2013,Chelsea,Crystal Palace,2,1,Chelsea,S. Eto'o,,,,2994,Samuel,Eto'o Fils,Cameroon,Cameroon,81/03/10
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,P. Evra,D1-L,0,,2909,Patrice,Evra,France,Senegal,81/05/15
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,J. Evans,D1-CL,0,,20687,Jonny,Evans,Northern Ireland,Northern Ireland,88/01/03
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,Rafael,D1-R,0,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,P. Jones,D1-CR,0,,97299,Phil,Jones,England,England,92/02/21
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,A. Valencia,M-R,0,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,R. Giggs,M-CL,0,70,2912,Ryan,Giggs,Wales,Wales,73/11/29
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,T. Cleverley,M-CR,0,,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,A. Januzaj,M-L,0,69,294439,Adnan,Januzaj,Belgium,Belgium,95/02/05
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,W. Rooney,AM-CR,0,84,193,Wayne,Rooney,England,England,85/10/24
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,D. Welbeck,A-CL,0,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,A. Young,,69,,2553,Ashley,Young,England,England,85/07/09
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,D. Fletcher,,70,,2911,Darren,Fletcher,Scotland,Scotland,84/02/01
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,W. Zaha,,84,,123878,Wilfried,Zaha,Côte d'Ivoire,Côte d'Ivoire,92/11/10
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,R. Ferdinand,,,,179,Rio,Ferdinand,England,England,78/11/07
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,A. Lindegaard,,,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,Fábio,,,,61064,Fábio,Pereira da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,12/15/2013,Aston Villa,Manchester United,0,3,Manchester United,A. Büttner,,,,24652,Alexander,Büttner,Netherlands,Netherlands,89/02/11
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,P. Evra,D1-L,0,80,2909,Patrice,Evra,France,Senegal,81/05/15
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,J. Evans,D1-CL,0,,20687,Jonny,Evans,Northern Ireland,Northern Ireland,88/01/03
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,Rafael,D1-R,0,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,C. Smalling,D1-CR,0,,79474,Chris,Smalling,England,England,89/11/22
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,P. Jones,M-CR,0,,97299,Phil,Jones,England,England,92/02/21
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,A. Valencia,AM-R,0,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,T. Cleverley,M-CL,0,,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,A. Januzaj,AM-L,0,69,294439,Adnan,Januzaj,Belgium,Belgium,95/02/05
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,W. Rooney,AM-C,0,,193,Wayne,Rooney,England,England,85/10/24
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,D. Welbeck,A-C,0,54,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,Javier Hernández,,54,,53937,Javier,Hernández Balcázar,Mexico,Mexico,88/06/01
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,A. Young,,69,,2553,Ashley,Young,England,England,85/07/09
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,A. Büttner,,80,,24652,Alexander,Büttner,Netherlands,Netherlands,89/02/11
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,R. Giggs,,,,2912,Ryan,Giggs,Wales,Wales,73/11/29
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,D. Fletcher,,,,2911,Darren,Fletcher,Scotland,Scotland,84/02/01
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,S. Kagawa,,,,25072,Shinji,Kagawa,Japan,Japan,89/03/17
EnglandPremierLeague,12/21/2013,Manchester United,West Ham United,3,1,Manchester United,S. Johnstone,,,,196266,Sam,Johnstone,England,England,93/03/25
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,B. Sagna,D2-R,0,,1407,Bacary,Sagna,France,France,83/02/14
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,T. Vermaelen,D1-CL,0,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,K. Gibbs,D2-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,T. Rosický,AM-L,0,,264,Tomáš,Rosický,Czech Republic,Czech Republic,80/10/04
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,M. Özil,AM-C,0,,1986,Mesut,Özil,Germany,Germany,88/10/15
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,Arteta,M-CR,0,,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,A. Ramsey,M-CL,0,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,T. Walcott,AM-R,0,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,O. Giroud,A-C,0,,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,L. Podolski,,,,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,Nacho Monreal,,,,3469,Ignacio,Monreal Eraso,Spain,Spain,86/02/26
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,Santi Cazorla,,,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,M. Flamini,,,,2961,Mathieu,Flamini,France,France,84/03/07
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,Ł. Fabiański,,,,725,Łukasz,Fabiański,Poland,Poland,85/04/18
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,N. Bendtner,,,,16090,Nicklas,Bendtner,Denmark,Denmark,88/01/16
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Arsenal,C. Jenkinson,,,,142739,Carl,Jenkinson,England,England,92/02/08
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,P. Čech,GK-C,0,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,J. Terry,D1-CL,0,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,G. Cahill,D1-CR,0,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,B. Ivanović,D2-R,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,Azpilicueta,D2-L,0,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,F. Lampard,M-CL,0,,189,Frank,Lampard,England,England,78/06/20
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,J. Obi Mikel,M-CR,0,,2536,John Michael,Nchekwube Obinna,Nigeria,Nigeria,87/04/22
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,Willian,AM-R,0,77,9051,Willian,Borges da Silva,Brazil,Brazil,88/08/09
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,Ramires,AM-C,0,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,E. Hazard,AM-L,0,73,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,Fernando Torres,A-C,0,87,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,A. Schürrle,,73,,86503,André,Schürrle,Germany,Germany,90/11/06
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,Oscar,,77,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,David Luiz,,87,,16580,David Luiz,Moreira Marinho,Brazil,Brazil,87/04/22
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,A. Cole,,,,178,Ashley,Cole,England,England,80/12/20
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,Mata,,,,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,M. Schwarzer,,,,702,Mark,Schwarzer,Australia,Australia,72/10/06
EnglandPremierLeague,12/23/2013,Arsenal,Chelsea,0,0,Chelsea,S. Eto'o,,,,2994,Samuel,Eto'o Fils,Cameroon,Cameroon,81/03/10
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,P. Mertesacker,D2-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,B. Sagna,D2-R,0,,1407,Bacary,Sagna,France,France,83/02/14
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,T. Vermaelen,D2-CL,0,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,K. Gibbs,D2-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,M. Özil,M-C,0,81,1986,Mesut,Özil,Germany,Germany,88/10/15
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,Arteta,DM-CL,0,,2876,Mikel,Arteta Amatriain,Spain,Spain,82/03/26
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,Santi Cazorla,AM-L,0,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,A. Ramsey,DM-CR,0,65,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,T. Walcott,AM-R,0,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,O. Giroud,A-C,0,85,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,L. Podolski,,65,,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,M. Flamini,,81,,2961,Mathieu,Flamini,France,France,84/03/07
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,N. Bendtner,,85,,16090,Nicklas,Bendtner,Denmark,Denmark,88/01/16
EnglandPremierLeague,12/26/2013,West Ham United,Arsenal,1,3,Arsenal,Nacho Monreal,,,,3469,Ignacio,Monreal Eraso,Spain,Spain,86/02/26
